newID,new extracter,original ID,year,all_authors,first_auth,title,doi,journal,lifestage_ne,ne_order,ne_family,ne_genus,ne_species,functional_group_ne,crop_family,crop_genus,crop_species,crop_species_VARIETY (not cultivar),crop_location_country,crop_location_state,annual_perennial,HIPV_name,HIPV_class,HIPV biopathway,deployment_method_simplified,deployment_matter,trap_type_simplified,Integrated_Approach,conventional or not,Response Variable,control_mean,control_se,control_sd,control_reps,HIPV_mean,HIPV_se,HIPV_sd,HIPV_reps,ExperimentalID
31,Sara,45,2017,"Xu, Q; Hatt, S; Lopes, T; Zhang, Y; Bodson, B; Chen, J; Francis, F","Xu, Q",A push–pull strategy to control aphids combines intercropping with semiochemical releases,10.1007/s10340-017-0888-2,JOURNAL OF PEST SCIENCE,Adult,Diptera,Syrphidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Belgium,Namur,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Pan trap,Yes,No,Abundance,82.79,3.28,6.56,4,118.04,8.2,16.4,4,L
31,Sara,45,2017,"Xu, Q; Hatt, S; Lopes, T; Zhang, Y; Bodson, B; Chen, J; Francis, F","Xu, Q",A push–pull strategy to control aphids combines intercropping with semiochemical releases,10.1007/s10340-017-0888-2,JOURNAL OF PEST SCIENCE,Adult,Neuroptera,Chrysopidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Belgium,Namur,Annual,(E)-B-farnesene,Sesquiterpenoid,MVA pathway,Alginate bead,Solid,Pan trap,Yes,No,Abundance,14.76,1.75,3.5,4,17.78,0.79,1.58,4,M
31,Sara,45,2017,"Xu, Q; Hatt, S; Lopes, T; Zhang, Y; Bodson, B; Chen, J; Francis, F","Xu, Q",A push–pull strategy to control aphids combines intercropping with semiochemical releases,10.1007/s10340-017-0888-2,JOURNAL OF PEST SCIENCE,Adult,Neuroptera,Chrysopidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Belgium,Namur,Annual,(E)-B-farnesene,Sesquiterpenoid,MVA pathway,Rubber septum,Liquid,Pan trap,Yes,No,Abundance,14.76,1.75,3.5,4,20.32,2.22,4.44,4,M
31,Sara,45,2017,"Xu, Q; Hatt, S; Lopes, T; Zhang, Y; Bodson, B; Chen, J; Francis, F","Xu, Q",A push–pull strategy to control aphids combines intercropping with semiochemical releases,10.1007/s10340-017-0888-2,JOURNAL OF PEST SCIENCE,Adult,Neuroptera,Chrysopidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Belgium,Namur,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Pan trap,Yes,No,Abundance,14.76,1.75,3.5,4,24.44,0.48,0.96,4,M
31,Sara,45,2017,"Xu, Q; Hatt, S; Lopes, T; Zhang, Y; Bodson, B; Chen, J; Francis, F","Xu, Q",A push–pull strategy to control aphids combines intercropping with semiochemical releases,10.1007/s10340-017-0888-2,JOURNAL OF PEST SCIENCE,Adult,Neuroptera,Chrysopidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Belgium,Namur,Annual,(E)-B-farnesene,Sesquiterpenoid,MVA pathway,Alginate bead,Solid,Pan trap,Yes,No,Abundance,1.43,0.48,0.96,4,0.48,0.48,0.96,4,N
31,Sara,45,2017,"Xu, Q; Hatt, S; Lopes, T; Zhang, Y; Bodson, B; Chen, J; Francis, F","Xu, Q",A push–pull strategy to control aphids combines intercropping with semiochemical releases,10.1007/s10340-017-0888-2,JOURNAL OF PEST SCIENCE,Adult,Neuroptera,Chrysopidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Belgium,Namur,Annual,(E)-B-farnesene,Sesquiterpenoid,MVA pathway,Rubber septum,Liquid,Pan trap,Yes,No,Abundance,1.43,0.48,0.96,4,2.54,0.32,0.64,4,N
31,Sara,45,2017,"Xu, Q; Hatt, S; Lopes, T; Zhang, Y; Bodson, B; Chen, J; Francis, F","Xu, Q",A push–pull strategy to control aphids combines intercropping with semiochemical releases,10.1007/s10340-017-0888-2,JOURNAL OF PEST SCIENCE,Adult,Neuroptera,Chrysopidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Belgium,Namur,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Pan trap,Yes,No,Abundance,1.43,0.48,0.96,4,0.95,0.48,0.96,4,N
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,unknown,unknown,unknown,unknown,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0,0,0,4,0,0,0,4,A
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,unknown,unknown,unknown,unknown,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0,0,0,4,0,0,0,4,A
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,unknown,unknown,unknown,unknown,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0,0,0,4,0.08,0.08,0.16,4,A
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,unknown,unknown,unknown,unknown,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0,0,0,4,0.08,0.08,0.16,4,B
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,unknown,unknown,unknown,unknown,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0,0,0,4,0,0,0,4,B
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,unknown,unknown,unknown,unknown,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0,0,0,4,0.17,0.11,0.22,4,B
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,unknown,unknown,unknown,unknown,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0,0,0,4,0.1,0.05,0.1,4,C
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,unknown,unknown,unknown,unknown,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0,0,0,4,0.03,0.03,0.06,4,C
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,unknown,unknown,unknown,unknown,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0,0,0,4,0.15,0.06,0.12,4,C
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Visual,No,Unknown,Abundance,0.04,0.02,0.04,4,0.06,0.02,0.04,4,D
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Visual,No,Unknown,Abundance,0.04,0.02,0.04,4,0.08,0.02,0.04,4,D
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Visual,No,Unknown,Abundance,0.04,0.02,0.04,4,0.07,0.02,0.04,4,D
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Visual,No,Unknown,Abundance,0.02,0.01,0.02,4,0.04,0.01,0.02,4,E
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Visual,No,Unknown,Abundance,0.02,0.01,0.02,4,0.05,0.01,0.02,4,E
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Visual,No,Unknown,Abundance,0.02,0.01,0.02,4,0.06,0.01,0.02,4,E
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Visual,No,Unknown,Abundance,0,0,0,3,0,0,0,3,F
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Visual,No,Unknown,Abundance,0,0,0,3,0,0,0,3,F
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Visual,No,Unknown,Abundance,0,0,0,3,0.082,0.0078,0.013509996,3,F
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Visual,No,Unknown,Abundance,0,0,0,3,0.041,0.0187,0.03238935,3,G
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Visual,No,Unknown,Abundance,0,0,0,3,0.0164,0.0119,0.020611405,3,G
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Visual,No,Unknown,Abundance,0,0,0,3,0,0,0,3,G
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Visual,No,Unknown,Abundance,0,0,0,3,0.0104,0.0049,0.008487049,3,H
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Visual,No,Unknown,Abundance,0,0,0,3,0.006,0.0037,0.006408588,3,H
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Visual,No,Unknown,Abundance,0,0,0,3,0.0037,0.003,0.005196152,3,H
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0,0,0,4,0,0,0,4,I
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0,0,0,4,0,0,0,4,I
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0,0,0,4,0,0,0,4,I
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0.32,0.12,0.24,4,0.13,0.09,0.18,4,J
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0.32,0.12,0.24,4,0,0,0,4,J
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0.32,0.12,0.24,4,0,0,0,4,J
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0.13,0.05,0.1,4,0.05,0.04,0.08,4,K
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0.13,0.05,0.1,4,0,0,0,4,K
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sticky trap,No,Unknown,Abundance,0.13,0.05,0.1,4,0,0,0,4,K
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,Hymenoptera,Ichneumonidae,Collyria,coxator,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sweep net,No,Unknown,Abundance,0.34,0.14,0.242487113,3,0.5,0.34,0.588897275,3,L
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,Hymenoptera,Ichneumonidae,Collyria,coxator,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sweep net,No,Unknown,Abundance,0.34,0.14,0.242487113,3,0.08,0.08,0.138564065,3,L
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,Hymenoptera,Ichneumonidae,Collyria,coxator,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sweep net,No,Unknown,Abundance,0.34,0.14,0.242487113,3,0.58,0.29,0.502294734,3,L
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,Hymenoptera,Ichneumonidae,Collyria,coxator,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sweep net,No,Unknown,Abundance,0,0,0,3,0.33,0.14,0.242487113,3,M
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,Hymenoptera,Ichneumonidae,Collyria,coxator,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sweep net,No,Unknown,Abundance,0,0,0,3,0,0,0,3,M
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,Hymenoptera,Ichneumonidae,Collyria,coxator,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sweep net,No,Unknown,Abundance,0,0,0,3,0.17,0.11,0.190525589,3,M
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,Hymenoptera,Ichneumonidae,Collyria,coxator,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sweep net,No,Unknown,Abundance,0.16,0.06,0.103923048,3,0.3,0.14,0.242487113,3,N
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,Hymenoptera,Ichneumonidae,Collyria,coxator,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sweep net,No,Unknown,Abundance,0.16,0.06,0.103923048,3,0.03,0.02,0.034641016,3,N
32,Sara,46,2018,"Bayram, A; Tonga, A","Bayram, A",cis-Jasmone treatments affect pests and beneficial insects of wheat (Triticum aestivum L.): the influence of doses and plant growth stages,10.1016/j.cropro.2017.11.011,CROP PROTECTION,Adult,Hymenoptera,Ichneumonidae,Collyria,coxator,Parasitoid,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,(Z)-jasmone,Ketone,Lox pathway,Spray,Liquid,Sweep net,No,Unknown,Abundance,0.16,0.06,0.103923048,3,0.3,0.12,0.207846097,3,N
33,Sara,47,2018,"Bayram, A; Tonga, A","Bayram, A",Methyl Jasmonate Affects Population Densities of Phytophagous and Entomophagous Insects in Wheat,10.15666/aeer/1601_181198,APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,Methyl jasmonate,Ester,Lox pathway,Spray,Liquid,Visual,No,No,Abundance,0,0,0,4,0,0,0,4,A
33,Sara,47,2018,"Bayram, A; Tonga, A","Bayram, A",Methyl Jasmonate Affects Population Densities of Phytophagous and Entomophagous Insects in Wheat,10.15666/aeer/1601_181198,APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,Methyl jasmonate,Ester,Lox pathway,Spray,Liquid,Visual,No,No,Abundance,0,0,0,4,0,0,0,4,A
33,Sara,47,2018,"Bayram, A; Tonga, A","Bayram, A",Methyl Jasmonate Affects Population Densities of Phytophagous and Entomophagous Insects in Wheat,10.15666/aeer/1601_181198,APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,Methyl jasmonate,Ester,Lox pathway,Spray,Liquid,Visual,No,No,Abundance,0,0,0,4,0,0,0,4,A
33,Sara,47,2018,"Bayram, A; Tonga, A","Bayram, A",Methyl Jasmonate Affects Population Densities of Phytophagous and Entomophagous Insects in Wheat,10.15666/aeer/1601_181198,APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Poaceae,Triticum,aestivum,NA,Turkey,Diyarbakir,Annual,Methyl jasmonate,Ester,Lox pathway,Spray,Liquid,Visual,No,No,Abundance,0.004,0.004,0.008,4,0.05,0.017,0.034,4,B
