newID,new extracter,original ID,year,all_authors,first_auth,title,doi,journal,lifestage_ne,ne_order,ne_family,ne_genus,ne_species,functional_group_ne,crop_family,crop_genus,crop_species,crop_species_VARIETY (not cultivar),crop_location_country,crop_location_state,annual_perennial,HIPV_name,HIPV_class,HIPV biopathway,deployment_method_simplified,deployment_matter,trap_type_simplified,Integrated_Approach,conventional or not,Response Variable,control_mean,control_se,control_sd,control_reps,HIPV_mean,HIPV_se,HIPV_sd,HIPV_reps
35,Sara,50,2018,"Othim, STO; Kahuthia-Gathu, R; Akutse, KS; Foba, CN; Fiaboe, KKM","Othim, STO",Seasonal occurrence of amaranth Lepidopteran defoliators and effect of attractants and amaranth lines in their management,10.1111/jen.12513,JOURNAL OF APPLIED ENTOMOLOGY,All,Hymenoptera,unknown,unknown,unknown,Parasitoid,Amaranthaceae,Amaranth,hypochondricus,NA,Kenya,Nairobi,Annual,2-phenylethanal,Benzenoid,Shikimate pathway,Cotton,Liquid,multiple,No,No,Abundance,0.14,0.09,,6,0.03,0.03,,6
36,Sara,51,2018,"Salamanca, J; Souza, B; Rodriguez-Saona, C",,Cascading effects of combining synthetic herbivore-induced plant volatiles with companion plants to manipulate natural enemies in an agro-ecosystem,10.1002/ps.4910,PEST MANAGEMENT SCIENCE,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Fabaceae,Phaseolus,vulgaris,NA,Brazil,Minas Gerais,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Beat,No,No,Abundance,0.28,0.27,,14,0.57,0.35,,14
36,Sara,51,2018,"Salamanca, J; Souza, B; Rodriguez-Saona, C",,Cascading effects of combining synthetic herbivore-induced plant volatiles with companion plants to manipulate natural enemies in an agro-ecosystem,10.1002/ps.4910,PEST MANAGEMENT SCIENCE,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Fabaceae,Phaseolus,vulgaris,NA,Brazil,Minas Gerais,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Beat,Yes,No,Abundance,0.28,0.27,,14,0.85,0.59,,14
36,Sara,51,2018,"Salamanca, J; Souza, B; Rodriguez-Saona, C",,Cascading effects of combining synthetic herbivore-induced plant volatiles with companion plants to manipulate natural enemies in an agro-ecosystem,10.1002/ps.4910,PEST MANAGEMENT SCIENCE,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Fabaceae,Phaseolus,vulgaris,NA,Brazil,Minas Gerais,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Beat,No,No,Abundance,0,0,,14,0.84,0.54,,14
36,Sara,51,2018,"Salamanca, J; Souza, B; Rodriguez-Saona, C",,Cascading effects of combining synthetic herbivore-induced plant volatiles with companion plants to manipulate natural enemies in an agro-ecosystem,10.1002/ps.4910,PEST MANAGEMENT SCIENCE,All,Coleoptera,Coccinellidae,unknown,unknown,Predator,Fabaceae,Phaseolus,vulgaris,NA,Brazil,Minas Gerais,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Beat,Yes,No,Abundance,0,0,,14,0.84,0.47,,14
36,Sara,51,2018,"Salamanca, J; Souza, B; Rodriguez-Saona, C",,Cascading effects of combining synthetic herbivore-induced plant volatiles with companion plants to manipulate natural enemies in an agro-ecosystem,10.1002/ps.4910,PEST MANAGEMENT SCIENCE,All,Diptera,Syrphidae,Toxomerus,unknown,Predator,Fabaceae,Phaseolus,vulgaris,NA,Brazil,Minas Gerais,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Beat,No,No,Abundance,0.86,0.54,,14,3.42,0.62,,14
36,Sara,51,2018,"Salamanca, J; Souza, B; Rodriguez-Saona, C",,Cascading effects of combining synthetic herbivore-induced plant volatiles with companion plants to manipulate natural enemies in an agro-ecosystem,10.1002/ps.4910,PEST MANAGEMENT SCIENCE,All,Diptera,Syrphidae,Toxomerus,unknown,Predator,Fabaceae,Phaseolus,vulgaris,NA,Brazil,Minas Gerais,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Beat,Yes,No,Abundance,0.86,0.54,,14,10.42,2.72,,14
36,Sara,51,2018,"Salamanca, J; Souza, B; Rodriguez-Saona, C",,Cascading effects of combining synthetic herbivore-induced plant volatiles with companion plants to manipulate natural enemies in an agro-ecosystem,10.1002/ps.4910,PEST MANAGEMENT SCIENCE,All,Diptera,Syrphidae,Toxomerus,unknown,Predator,Fabaceae,Phaseolus,vulgaris,NA,Brazil,Minas Gerais,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Beat,No,No,Abundance,1.26,0.56,,14,15.5,4.89,,14
36,Sara,51,2018,"Salamanca, J; Souza, B; Rodriguez-Saona, C",,Cascading effects of combining synthetic herbivore-induced plant volatiles with companion plants to manipulate natural enemies in an agro-ecosystem,10.1002/ps.4910,PEST MANAGEMENT SCIENCE,All,Diptera,Syrphidae,Toxomerus,unknown,Predator,Fabaceae,Phaseolus,vulgaris,NA,Brazil,Minas Gerais,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Beat,Yes,No,Abundance,1.26,0.56,,14,13.97,3.21,,14
36,Sara,51,2018,"Salamanca, J; Souza, B; Rodriguez-Saona, C",,Cascading effects of combining synthetic herbivore-induced plant volatiles with companion plants to manipulate natural enemies in an agro-ecosystem,10.1002/ps.4910,PEST MANAGEMENT SCIENCE,All,Dermaptera,Forficulidae,Forficula,auricularia,Predator,Fabaceae,Phaseolus,vulgaris,NA,Brazil,Minas Gerais,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Beat,No,No,Abundance,0,0,,14,0.14,0.14,,14
36,Sara,51,2018,"Salamanca, J; Souza, B; Rodriguez-Saona, C",,Cascading effects of combining synthetic herbivore-induced plant volatiles with companion plants to manipulate natural enemies in an agro-ecosystem,10.1002/ps.4910,PEST MANAGEMENT SCIENCE,All,Dermaptera,Forficulidae,Forficula,auricularia,Predator,Fabaceae,Phaseolus,vulgaris,NA,Brazil,Minas Gerais,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Beat,Yes,No,Abundance,0,0,,14,0.57,0.37,,14
36,Sara,51,2018,"Salamanca, J; Souza, B; Rodriguez-Saona, C",,Cascading effects of combining synthetic herbivore-induced plant volatiles with companion plants to manipulate natural enemies in an agro-ecosystem,10.1002/ps.4910,PEST MANAGEMENT SCIENCE,All,Thysanoptera,Aeolothripidae,Franklinothrips,vespiformis,Predator,Fabaceae,Phaseolus,vulgaris,NA,Brazil,Minas Gerais,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Beat,No,No,Abundance,19.77,3.95,,14,33.05,5.93,,14
36,Sara,51,2018,"Salamanca, J; Souza, B; Rodriguez-Saona, C",,Cascading effects of combining synthetic herbivore-induced plant volatiles with companion plants to manipulate natural enemies in an agro-ecosystem,10.1002/ps.4910,PEST MANAGEMENT SCIENCE,All,Thysanoptera,Aeolothripidae,Franklinothrips,vespiformis,Predator,Fabaceae,Phaseolus,vulgaris,NA,Brazil,Minas Gerais,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Beat,Yes,No,Abundance,19.77,3.95,,14,27.68,4.52,,14
36,Sara,51,2018,"Salamanca, J; Souza, B; Rodriguez-Saona, C",,Cascading effects of combining synthetic herbivore-induced plant volatiles with companion plants to manipulate natural enemies in an agro-ecosystem,10.1002/ps.4910,PEST MANAGEMENT SCIENCE,All,Hemiptera,Pentatomidae,unknown,unknown,Predator,Fabaceae,Phaseolus,vulgaris,NA,Brazil,Minas Gerais,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Beat,No,No,Abundance,1.19,0.8,,14,4.26,1.31,,14
36,Sara,51,2018,"Salamanca, J; Souza, B; Rodriguez-Saona, C",,Cascading effects of combining synthetic herbivore-induced plant volatiles with companion plants to manipulate natural enemies in an agro-ecosystem,10.1002/ps.4910,PEST MANAGEMENT SCIENCE,All,Hemiptera,Pentatomidae,unknown,unknown,Predator,Fabaceae,Phaseolus,vulgaris,NA,Brazil,Minas Gerais,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Beat,Yes,No,Abundance,1.19,0.8,,14,4.55,1.48,,14
36,Sara,51,2018,"Salamanca, J; Souza, B; Rodriguez-Saona, C",,Cascading effects of combining synthetic herbivore-induced plant volatiles with companion plants to manipulate natural enemies in an agro-ecosystem,10.1002/ps.4910,PEST MANAGEMENT SCIENCE,All,Hemiptera,Anthocoridae,Orius,insidiosus,Predator,Fabaceae,Phaseolus,vulgaris,NA,Brazil,Minas Gerais,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Beat,No,No,Abundance,13.22,1.86,,14,21.53,4.58,,14
36,Sara,51,2018,"Salamanca, J; Souza, B; Rodriguez-Saona, C",,Cascading effects of combining synthetic herbivore-induced plant volatiles with companion plants to manipulate natural enemies in an agro-ecosystem,10.1002/ps.4910,PEST MANAGEMENT SCIENCE,All,Hemiptera,Anthocoridae,Orius,insidiosus,Predator,Fabaceae,Phaseolus,vulgaris,NA,Brazil,Minas Gerais,Annual,Methyl salicylate,Benzenoid,Shikimate pathway,Liquid,Liquid,Beat,Yes,No,Abundance,13.22,1.86,,14,21.53,4.07,,14
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,Ethyl benzoate,Ester,Shikimate pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.23,0.08,,22,0.24,0.04,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,Ethyl benzoate,Ester,Shikimate pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,1.17,0.42,,22,1.78,0.45,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,A-farnesene,Sesquiterpenoid,MVA pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.23,0.08,,22,0.27,0.07,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,A-farnesene,Sesquiterpenoid,MVA pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,1.17,0.42,,22,1.85,0.41,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,(Z)-3-hexenyl butyrate,GLV,Lox pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.23,0.08,,22,0.28,0.03,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,(Z)-3-hexenyl butyrate,GLV,Lox pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,1.17,0.42,,22,2.33,0.75,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,A-humulene,Sesquiterpenoid,MVA pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.23,0.08,,22,0.32,0.13,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,A-humulene,Sesquiterpenoid,MVA pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,1.17,0.42,,22,2.1,0.45,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,Indole,Benzenoid,Shikimate pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.23,0.08,,22,0.37,0.15,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,Indole,Benzenoid,Shikimate pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,1.17,0.42,,22,2.13,0.6,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,Linalool,Monoterpenoid,MEP pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.23,0.08,,22,0.76,0.19,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,Linalool,Monoterpenoid,MEP pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,1.17,0.42,,22,1.73,0.38,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,Methyl jasmonate,Ester,Lox pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.23,0.08,,22,1.57,0.38,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,Methyl jasmonate,Ester,Lox pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,1.17,0.42,,22,2.78,0.61,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,A-pinene,Monoterpenoid,MEP pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.23,0.08,,22,0.91,0.3,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,A-pinene,Monoterpenoid,MEP pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,1.17,0.42,,22,4.82,1.12,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,B-pinene,Monoterpenoid,MEP pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.23,0.08,,22,1.12,0.38,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Hemiptera,Anthocoridae,Orius,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,B-pinene,Monoterpenoid,MEP pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,1.17,0.42,,22,2.05,0.97,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Neuroptera,Chrysopidae,Chrysopa,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,Ethyl benzoate,Ester,Shikimate pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.1,0.08,,22,0.09,0.04,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Neuroptera,Chrysopidae,Chrysopa,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,Ethyl benzoate,Ester,Shikimate pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.02,0.02,,22,0.03,0.03,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Neuroptera,Chrysopidae,Chrysopa,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,A-farnesene,Sesquiterpenoid,MVA pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.1,0.08,,22,0.15,0.09,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Neuroptera,Chrysopidae,Chrysopa,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,A-farnesene,Sesquiterpenoid,MVA pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.02,0.02,,22,0.02,0.02,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Neuroptera,Chrysopidae,Chrysopa,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,(Z)-3-hexenyl butyrate,GLV,Lox pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.1,0.08,,22,0.13,0.06,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Neuroptera,Chrysopidae,Chrysopa,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,(Z)-3-hexenyl butyrate,GLV,Lox pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.02,0.02,,22,0.07,0.05,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Neuroptera,Chrysopidae,Chrysopa,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,A-humulene,Sesquiterpenoid,MVA pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.1,0.08,,22,0.28,0.19,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Neuroptera,Chrysopidae,Chrysopa,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,A-humulene,Sesquiterpenoid,MVA pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.02,0.02,,22,0.02,0.02,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Neuroptera,Chrysopidae,Chrysopa,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,Indole,Benzenoid,Shikimate pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.1,0.08,,22,0.66,0.21,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Neuroptera,Chrysopidae,Chrysopa,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,Indole,Benzenoid,Shikimate pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.02,0.02,,22,1.18,0.46,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Neuroptera,Chrysopidae,Chrysopa,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,Linalool,Monoterpenoid,MEP pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.1,0.08,,22,0.36,0.26,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Neuroptera,Chrysopidae,Chrysopa,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,Linalool,Monoterpenoid,MEP pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.02,0.02,,22,0.03,0.03,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Neuroptera,Chrysopidae,Chrysopa,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,Methyl jasmonate,Ester,Lox pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.1,0.08,,22,0.17,0.06,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Neuroptera,Chrysopidae,Chrysopa,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,Methyl jasmonate,Ester,Lox pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.02,0.02,,22,0.17,0.12,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Neuroptera,Chrysopidae,Chrysopa,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,A-pinene,Monoterpenoid,MEP pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.1,0.08,,22,0.17,0.06,,22
37,Sara,52,2018,"Yu, HL; Khashaveh, A; Li, YH; Li, XJ; Zhang, YJ",,Field Trapping of Predaceous Insects With Synthetic Herbivore-Induced Plant Volatiles in Cotton Fields,10.1093/ee/nvx201,ENVIRONMENTAL ENTOMOLOGY,All,Neuroptera,Chrysopidae,Chrysopa,unknown,Predator,Malvaceae,Gossypium,herbaceum,NA,China,Hebei,Perennial,A-pinene,Monoterpenoid,MEP pathway,Lanolin,Solid,Sticky trap,No,No,Abundance,0.02,0.02,,22,0.18,0.15,,22
